detection_timestamp,confidence,event
2020-12-30 17:15:07.699000+00:00,0.52065438,Exit
2020-12-30 17:15:07.768000+00:00,0.644125521,Enter
2020-12-30 17:15:08.226000+00:00,0.644125521,Exit
2020-12-30 17:15:35.287000+00:00,0.75253427,Exit
2020-12-30 17:15:39.117000+00:00,0.624668539,Exit
2020-12-30 17:16:14.955000+00:00,0.746346831,Exit
2020-12-30 17:16:15.086000+00:00,0.648352563,Enter
2020-12-30 17:16:15.811000+00:00,0.648352563,Exit
2020-12-30 17:16:27.824000+00:00,0.728505015,Exit
2020-12-30 17:16:43.336000+00:00,0.67242378,Exit
2020-12-30 17:17:16.368000+00:00,0.731536984,Enter
2020-12-30 17:18:25.339000+00:00,0.604884624,Enter
2020-12-30 17:18:25.470000+00:00,0.694766343,Exit
2020-12-30 17:18:25.799000+00:00,0.694766343,Enter
2020-12-30 17:18:25.935000+00:00,0.642856836,Enter
2020-12-30 17:19:02.760000+00:00,0.682792246,Enter
2020-12-30 17:19:06.062000+00:00,0.70369947,Enter
2020-12-30 17:19:29.556000+00:00,0.668054044,Enter
2020-12-30 17:19:31.403000+00:00,0.656761885,Enter
2020-12-30 17:19:51.499000+00:00,0.62613827,Exit
2020-12-30 17:19:51.897000+00:00,0.698061049,Enter
2020-12-30 17:19:52.425000+00:00,0.698061049,Exit
2020-12-30 17:20:49.946000+00:00,0.658734083,Enter
2020-12-30 17:21:24.857000+00:00,0.732511163,Enter
2020-12-30 17:21:38.984000+00:00,0.728213131,Enter
2020-12-30 17:21:41.426000+00:00,0.642024636,Enter
2020-12-30 17:23:19.665000+00:00,0.690026283,Exit
2020-12-30 17:23:19.796000+00:00,0.768059373,Enter
2020-12-30 17:23:20.984000+00:00,0.73353368,Exit
2020-12-30 17:23:34.349000+00:00,0.712008357,Enter
2020-12-30 17:23:43.723000+00:00,0.752617717,Enter
2020-12-30 17:23:56.425000+00:00,0.706985712,Exit
2020-12-30 17:24:32.857000+00:00,0.468485028,Exit
2020-12-30 17:24:34.378000+00:00,0.716881037,Exit
2020-12-30 17:26:01.695000+00:00,0.689358234,Exit
2020-12-30 17:26:07.240000+00:00,0.535244226,Exit
2020-12-30 17:26:16.942000+00:00,0.601627171,Exit
2020-12-30 17:26:17.007000+00:00,0.66057682,Enter
2020-12-30 17:26:17.599000+00:00,0.66057682,Exit
2020-12-30 17:26:18.457000+00:00,0.572537601,Exit
2020-12-30 17:26:23.673000+00:00,0.579902112,Exit
2020-12-30 17:26:23.935000+00:00,0.717080534,Enter
2020-12-30 17:26:24.661000+00:00,0.717080534,Exit
2020-12-30 17:26:57.465000+00:00,0.678735673,Exit
2020-12-30 17:26:57.596000+00:00,0.670464993,Enter
2020-12-30 17:26:58.189000+00:00,0.670464993,Exit
2020-12-30 17:27:01.162000+00:00,0.706776202,Enter
2020-12-30 17:27:13.372000+00:00,0.73996675,Exit
2020-12-30 17:27:13.435000+00:00,0.67876637,Enter
2020-12-30 17:27:13.832000+00:00,0.67876637,Exit
2020-12-30 17:27:36.931000+00:00,0.708840311,Exit
2020-12-30 17:27:38.977000+00:00,0.558358014,Exit
2020-12-30 17:27:39.044000+00:00,0.737929404,Exit
2020-12-30 17:27:39.175000+00:00,0.670082092,Enter
2020-12-30 17:27:39.175000+00:00,0.627844632,Enter
2020-12-30 17:27:39.703000+00:00,0.627844632,Exit
2020-12-30 17:27:39.838000+00:00,0.670082092,Exit
2020-12-30 17:28:21.188000+00:00,0.6950804,Enter
2020-12-30 17:30:05.139000+00:00,0.718072236,Enter
2020-12-30 17:30:31.801000+00:00,0.713755071,Enter
2020-12-30 17:31:22.058000+00:00,0.708420694,Exit
2020-12-30 17:31:34.898000+00:00,0.706732929,Enter
2020-12-30 17:31:36.479000+00:00,0.526220798,Enter
2020-12-30 17:32:24.294000+00:00,0.648356318,Exit
2020-12-30 17:33:04.986000+00:00,0.580390215,Enter
2020-12-30 17:33:06.571000+00:00,0.650881231,Enter
2020-12-30 17:33:08.550000+00:00,0.741767168,Enter
2020-12-30 17:33:16.271000+00:00,0.560466111,Enter
2020-12-30 17:33:35.280000+00:00,0.639731884,Enter
2020-12-30 17:34:17.389000+00:00,0.537128747,Enter
2020-12-30 17:34:19.928000+00:00,0.703884065,Exit
2020-12-30 17:34:20.128000+00:00,0.653232336,Enter
2020-12-30 17:34:20.520000+00:00,0.653232336,Exit
2020-12-30 17:34:20.917000+00:00,0.60584867,Exit
2020-12-30 17:34:21.115000+00:00,0.650041342,Enter
2020-12-30 17:34:21.973000+00:00,0.650041342,Exit
2020-12-30 17:34:58.011000+00:00,0.71278584,Enter
2020-12-30 17:35:03.392000+00:00,0.74193126,Enter
2020-12-30 17:35:13.125000+00:00,0.705362141,Exit
2020-12-30 17:35:39.723000+00:00,0.708119631,Exit
2020-12-30 17:35:42.628000+00:00,0.740485191,Enter
2020-12-30 17:36:35.989000+00:00,0.625225723,Enter
2020-12-30 17:36:37.373000+00:00,0.694894433,Enter
2020-12-30 17:36:37.440000+00:00,0.59609139,Exit
2020-12-30 17:36:38.167000+00:00,0.59609139,Enter
2020-12-30 17:36:39.684000+00:00,0.65798682,Enter
2020-12-30 17:36:43.215000+00:00,0.690814316,Exit
2020-12-30 17:36:45.359000+00:00,0.736990511,Enter
2020-12-30 17:37:11.332000+00:00,0.643628776,Exit
2020-12-30 17:37:11.398000+00:00,0.740308285,Enter
2020-12-30 17:37:11.856000+00:00,0.740308285,Exit
2020-12-30 17:37:23.904000+00:00,0.685478091,Enter
2020-12-30 17:37:39.447000+00:00,0.695120215,Enter
2020-12-30 17:37:52.909000+00:00,0.715001643,Exit
2020-12-30 17:37:54.595000+00:00,0.57446146,Enter
2020-12-30 17:38:07.332000+00:00,0.667048872,Enter
2020-12-30 17:38:34.488000+00:00,0.777649283,Exit
2020-12-30 17:38:38.383000+00:00,0.682985902,Exit
2020-12-30 17:38:38.520000+00:00,0.709439635,Enter
2020-12-30 17:38:38.716000+00:00,0.709439635,Exit
2020-12-30 17:40:11.083000+00:00,0.712996006,Enter
2020-12-30 17:41:44.572000+00:00,0.723139286,Exit
2020-12-30 17:41:50.247000+00:00,0.738282979,Enter
2020-12-30 17:42:32.718000+00:00,0.671981573,Enter
2020-12-30 17:42:35.059000+00:00,0.697442055,Exit
2020-12-30 17:42:35.059000+00:00,0.621565044,Exit
2020-12-30 17:42:35.128000+00:00,0.65061599,Enter
2020-12-30 17:42:35.919000+00:00,0.65061599,Exit
2020-12-30 17:43:17.696000+00:00,0.704395175,Exit
2020-12-30 17:43:19.677000+00:00,0.552277923,Exit
2020-12-30 17:43:45.715000+00:00,0.656258762,Enter
2020-12-30 17:43:47.102000+00:00,0.591378331,Enter
2020-12-30 17:43:49.543000+00:00,0.548707724,Enter
2020-12-30 17:43:49.872000+00:00,0.653562427,Enter
2020-12-30 17:43:50.299000+00:00,0.75072217,Exit
2020-12-30 17:43:50.367000+00:00,0.67507571,Enter
2020-12-30 17:43:50.696000+00:00,0.67507571,Exit
2020-12-30 17:43:58.154000+00:00,0.680281878,Exit
2020-12-30 17:43:58.285000+00:00,0.676045299,Enter
2020-12-30 17:43:59.146000+00:00,0.676045299,Exit
2020-12-30 17:43:59.671000+00:00,0.660024345,Exit
2020-12-30 17:44:00.004000+00:00,0.685741842,Exit
2020-12-30 17:44:00.267000+00:00,0.61992389,Enter
2020-12-30 17:44:00.761000+00:00,0.688964486,Enter
2020-12-30 17:44:01.717000+00:00,0.736683786,Exit
2020-12-30 17:44:23.532000+00:00,0.668462992,Enter
2020-12-30 17:44:23.732000+00:00,0.719768882,Enter
2020-12-30 17:45:08.379000+00:00,0.696290314,Exit
2020-12-30 17:45:21.812000+00:00,0.621103942,Enter
2020-12-30 17:45:48.968000+00:00,0.683680773,Exit
2020-12-30 17:45:49.167000+00:00,0.692897856,Enter
2020-12-30 17:45:49.496000+00:00,0.692897856,Exit
2020-12-30 17:45:57.121000+00:00,0.617292762,Enter
2020-12-30 17:45:57.451000+00:00,0.563930511,Enter
2020-12-30 17:46:25.597000+00:00,0.599175453,Exit
2020-12-30 17:46:25.794000+00:00,0.727563381,Enter
2020-12-30 17:46:26.719000+00:00,0.727563381,Exit
2020-12-30 17:46:42.166000+00:00,0.514656842,Enter
2020-12-30 17:46:49.854000+00:00,0.70825547,Enter
2020-12-30 17:47:02.166000+00:00,0.748549402,Exit
2020-12-30 17:47:02.426000+00:00,0.814156651,Enter
2020-12-30 17:47:03.283000+00:00,0.814156651,Exit
2020-12-30 17:47:21.169000+00:00,0.655625701,Exit
2020-12-30 17:47:21.236000+00:00,0.699679554,Enter
2020-12-30 17:47:21.567000+00:00,0.699679554,Exit
2020-12-30 17:47:21.698000+00:00,0.717908859,Exit
2020-12-30 17:47:44.006000+00:00,0.754937589,Enter
2020-12-30 17:47:51.103000+00:00,0.695608974,Enter
2020-12-30 17:48:24.463000+00:00,0.521203518,Exit
2020-12-30 17:48:24.598000+00:00,0.696926236,Enter
2020-12-30 17:48:25.655000+00:00,0.731364012,Exit
2020-12-30 17:48:35.188000+00:00,0.702037036,Enter
2020-12-30 17:48:37.040000+00:00,0.573472381,Enter
2020-12-30 17:48:39.183000+00:00,0.693074048,Enter
2020-12-30 17:48:54.692000+00:00,0.723753154,Exit
2020-12-30 17:49:01.093000+00:00,0.666703343,Exit
2020-12-30 17:49:01.228000+00:00,0.592271745,Enter
2020-12-30 17:49:01.426000+00:00,0.592271745,Exit
2020-12-30 17:50:32.242000+00:00,0.705490649,Exit
2020-12-30 17:50:33.163000+00:00,0.721460819,Exit
2020-12-30 17:50:33.298000+00:00,0.684944272,Enter
2020-12-30 17:50:33.760000+00:00,0.684944272,Exit
2020-12-30 17:50:46.759000+00:00,0.633051693,Exit
2020-12-30 17:50:47.948000+00:00,0.722223222,Exit
2020-12-30 17:51:22.435000+00:00,0.703188062,Enter
2020-12-30 17:51:34.147000+00:00,0.724198818,Exit
2020-12-30 17:52:09.823000+00:00,0.731173277,Enter
2020-12-30 17:52:12.991000+00:00,0.708742678,Enter
2020-12-30 17:52:43.251000+00:00,0.638671458,Enter
2020-12-30 17:52:59.356000+00:00,0.697018743,Enter
2020-12-30 17:53:11.994000+00:00,0.633221388,Enter
2020-12-30 17:53:14.335000+00:00,0.648983896,Exit
2020-12-30 17:54:01.064000+00:00,0.70382148,Exit
2020-12-30 17:54:01.195000+00:00,0.618023396,Enter
2020-12-30 17:54:01.461000+00:00,0.618023396,Exit
2020-12-30 17:54:02.452000+00:00,0.596408844,Exit
2020-12-30 17:54:06.710000+00:00,0.631644368,Enter
2020-12-30 17:54:08.654000+00:00,0.743541718,Exit
2020-12-30 17:54:13.537000+00:00,0.499459416,Exit
2020-12-30 17:54:14.662000+00:00,0.721354425,Exit
2020-12-30 17:54:34.691000+00:00,0.662763774,Enter
2020-12-30 17:54:34.891000+00:00,0.701824963,Enter
2020-12-30 17:54:36.539000+00:00,0.638847589,Enter
2020-12-30 17:54:50.035000+00:00,0.694294035,Enter
2020-12-30 17:54:53.832000+00:00,0.685298085,Enter
2020-12-30 17:54:54.656000+00:00,0.679623604,Exit
2020-12-30 17:54:57.626000+00:00,0.632335067,Exit
2020-12-30 17:55:03.997000+00:00,0.726441264,Enter
2020-12-30 17:55:09.740000+00:00,0.695294499,Enter
2020-12-30 17:56:05.577000+00:00,0.627410412,Enter
2020-12-30 17:56:05.905000+00:00,0.570790172,Enter
2020-12-30 17:56:17.123000+00:00,0.655194044,Enter
2020-12-30 17:56:55.038000+00:00,0.728565872,Exit
2020-12-30 17:56:55.435000+00:00,0.697124898,Enter
2020-12-30 17:56:55.833000+00:00,0.697124898,Exit
2020-12-30 17:56:55.932000+00:00,0.649257421,Enter
2020-12-30 17:56:59.199000+00:00,0.610022962,Exit
2020-12-30 17:57:35.071000+00:00,0.654350758,Enter
2020-12-30 17:57:50.217000+00:00,0.736863256,Enter
2020-12-30 17:57:52.327000+00:00,0.67679882,Enter
2020-12-30 17:57:59.457000+00:00,0.704482675,Exit
2020-12-30 17:57:59.788000+00:00,0.713484168,Enter
2020-12-30 17:58:00.445000+00:00,0.713484168,Exit
2020-12-30 17:58:17.275000+00:00,0.760104597,Exit
2020-12-30 17:58:21.040000+00:00,0.617899716,Exit
2020-12-30 17:58:21.732000+00:00,0.686649501,Enter
2020-12-30 17:58:21.864000+00:00,0.678818047,Enter
2020-12-30 17:58:24.207000+00:00,0.651125371,Enter
2020-12-30 17:58:30.939000+00:00,0.718405187,Enter
2020-12-30 17:58:42.985000+00:00,0.749245226,Enter
2020-12-30 17:58:52.422000+00:00,0.678101599,Enter
2020-12-30 17:58:52.820000+00:00,0.51574415,Enter
2020-12-30 17:58:52.952000+00:00,0.686469913,Exit
2020-12-30 17:58:53.083000+00:00,0.686469913,Enter
2020-12-30 17:59:15.129000+00:00,0.679793119,Enter
2020-12-30 17:59:25.029000+00:00,0.730510056,Enter
2020-12-30 17:59:26.611000+00:00,0.653489113,Enter
2020-12-30 17:59:50.340000+00:00,0.554163456,Exit
2020-12-30 17:59:51.193000+00:00,0.638702095,Exit
2020-12-30 17:59:56.540000+00:00,0.73701185,Exit
2020-12-30 17:59:56.608000+00:00,0.667186856,Enter
2020-12-30 17:59:57.202000+00:00,0.667186856,Exit
2020-12-30 17:59:57.334000+00:00,0.631689906,Exit
2020-12-30 17:59:57.597000+00:00,0.696693659,Enter
2020-12-30 17:59:58.522000+00:00,0.696693659,Exit
2020-12-30 18:00:00.103000+00:00,0.60454917,Exit
2020-12-30 18:00:00.601000+00:00,0.693118989,Enter
2020-12-30 18:00:41.849000+00:00,0.744217217,Enter
2020-12-30 18:01:13.695000+00:00,0.585521698,Exit
2020-12-30 18:01:13.826000+00:00,0.738817096,Enter
2020-12-30 18:01:17.458000+00:00,0.639671266,Exit
2020-12-30 18:01:19.238000+00:00,0.684630871,Exit
2020-12-30 18:01:29.601000+00:00,0.699310124,Exit
2020-12-30 18:01:29.666000+00:00,0.741604745,Enter
2020-12-30 18:01:29.932000+00:00,0.741604745,Exit
2020-12-30 18:02:02.040000+00:00,0.748105228,Enter
2020-12-30 18:02:05.240000+00:00,0.718997836,Exit
2020-12-30 18:02:35.535000+00:00,0.681689382,Exit
2020-12-30 18:02:45.500000+00:00,0.698072791,Exit
2020-12-30 18:03:02.365000+00:00,0.648734152,Enter
2020-12-30 18:03:22.695000+00:00,0.744398832,Enter
2020-12-30 18:03:56.153000+00:00,0.704071939,Enter
2020-12-30 18:03:56.486000+00:00,0.669910908,Enter
2020-12-30 18:04:02.821000+00:00,0.811599135,Enter
2020-12-30 18:04:11.828000+00:00,0.559053302,Exit
2020-12-30 18:05:22.975000+00:00,0.695272207,Exit
2020-12-30 18:05:23.306000+00:00,0.723078609,Enter
2020-12-30 18:05:24.298000+00:00,0.703607261,Exit
2020-12-30 18:05:51.358000+00:00,0.680314064,Exit
2020-12-30 18:06:07.955000+00:00,0.684773803,Enter
2020-12-30 18:06:09.408000+00:00,0.588510215,Enter
2020-12-30 18:06:10.696000+00:00,0.65331471,Exit
2020-12-30 18:06:10.793000+00:00,0.654631615,Enter
2020-12-30 18:06:10.827000+00:00,0.589936972,Enter
2020-12-30 18:06:11.287000+00:00,0.589936972,Exit
2020-12-30 18:06:36.930000+00:00,0.71876508,Enter
2020-12-30 18:06:55.475000+00:00,0.748194695,Enter
2020-12-30 18:07:01.944000+00:00,0.658755183,Enter
2020-12-30 18:07:03.133000+00:00,0.70930773,Enter
2020-12-30 18:07:03.133000+00:00,0.638504446,Enter
2020-12-30 18:07:03.530000+00:00,0.696105957,Enter
2020-12-30 18:08:21.143000+00:00,0.592738152,Enter
2020-12-30 18:08:21.212000+00:00,0.698755324,Exit
2020-12-30 18:08:21.343000+00:00,0.698755324,Enter
2020-12-30 18:08:38.371000+00:00,0.689377069,Enter
2020-12-30 18:08:39.557000+00:00,0.68824327,Enter
2020-12-30 18:08:41.539000+00:00,0.722860813,Enter
2020-12-30 18:09:00.416000+00:00,0.705140948,Enter
2020-12-30 18:09:16.652000+00:00,0.563355505,Enter
2020-12-30 18:09:17.641000+00:00,0.632771373,Enter
2020-12-30 18:09:19.091000+00:00,0.618338645,Enter
2020-12-30 18:09:19.160000+00:00,0.656262398,Enter
2020-12-30 18:09:44.040000+00:00,0.726776481,Enter
2020-12-30 18:10:25.622000+00:00,0.584720552,Enter
2020-12-30 18:11:16.669000+00:00,0.716571212,Exit
2020-12-30 18:11:19.375000+00:00,0.752627075,Enter
2020-12-30 18:11:32.546000+00:00,0.733345687,Enter
2020-12-30 18:11:33.668000+00:00,0.684229076,Enter
2020-12-30 18:11:38.944000+00:00,0.636344552,Enter
2020-12-30 18:11:54.948000+00:00,0.728696167,Exit
2020-12-30 18:12:07.030000+00:00,0.682996333,Exit
2020-12-30 18:12:25.972000+00:00,0.768942833,Exit
2020-12-30 18:12:38.248000+00:00,0.731099546,Exit
2020-12-30 18:12:39.763000+00:00,0.664987564,Enter
2020-12-30 18:12:51.778000+00:00,0.705346763,Enter
2020-12-30 18:12:57.223000+00:00,0.751225114,Enter
2020-12-30 18:13:03.591000+00:00,0.692050338,Exit
2020-12-30 18:13:04.317000+00:00,0.656345189,Exit
2020-12-30 18:13:06.230000+00:00,0.680790484,Exit
2020-12-30 18:13:12.301000+00:00,0.757267416,Exit
2020-12-30 18:13:17.318000+00:00,0.687854826,Exit
2020-12-30 18:13:17.516000+00:00,0.697094262,Enter
2020-12-30 18:13:17.782000+00:00,0.697094262,Exit
2020-12-30 18:13:25.370000+00:00,0.704704821,Exit
2020-12-30 18:13:25.437000+00:00,0.683615983,Enter
2020-12-30 18:13:26.428000+00:00,0.637723446,Exit
2020-12-30 18:13:31.343000+00:00,0.74205488,Enter
2020-12-30 18:14:30.643000+00:00,0.690251112,Exit
2020-12-30 18:14:30.778000+00:00,0.790122151,Enter
2020-12-30 18:14:31.569000+00:00,0.790122151,Exit
2020-12-30 18:14:37.212000+00:00,0.667160392,Enter
2020-12-30 18:14:42.327000+00:00,0.723765254,Exit
2020-12-30 18:15:05.227000+00:00,0.731569648,Exit
2020-12-30 18:15:05.427000+00:00,0.758606493,Enter
2020-12-30 18:15:07.081000+00:00,0.729500413,Exit
2020-12-30 18:15:26.912000+00:00,0.739907861,Enter
2020-12-30 18:15:43.541000+00:00,0.741507053,Enter
2020-12-30 18:15:46.183000+00:00,0.639469147,Enter
2020-12-30 18:15:46.708000+00:00,0.722457707,Enter
2020-12-30 18:15:47.929000+00:00,0.688356996,Exit
2020-12-30 18:15:47.995000+00:00,0.722625971,Enter
2020-12-30 18:15:48.127000+00:00,0.722625971,Exit
2020-12-30 18:15:49.646000+00:00,0.660293877,Exit
2020-12-30 18:16:02.879000+00:00,0.643716991,Enter
2020-12-30 18:16:04.827000+00:00,0.686094463,Exit
2020-12-30 18:16:13.141000+00:00,0.707993031,Exit
2020-12-30 18:16:15.519000+00:00,0.715773761,Exit
2020-12-30 18:16:22.052000+00:00,0.695434928,Exit
2020-12-30 18:16:34.461000+00:00,0.695543826,Exit
2020-12-30 18:16:34.525000+00:00,0.70829314,Enter
2020-12-30 18:16:34.922000+00:00,0.70829314,Exit
2020-12-30 18:16:35.251000+00:00,0.667985797,Exit
2020-12-30 18:16:35.517000+00:00,0.695603728,Enter
2020-12-30 18:16:36.241000+00:00,0.695603728,Exit
2020-12-30 18:17:10.497000+00:00,0.718727589,Exit
2020-12-30 18:17:21.093000+00:00,0.7123698,Enter
2020-12-30 18:17:22.478000+00:00,0.50220418,Enter
2020-12-30 18:17:23.733000+00:00,0.503260672,Exit
2020-12-30 18:17:23.927000+00:00,0.677975655,Enter
2020-12-30 18:17:24.722000+00:00,0.687016666,Enter
2020-12-30 18:17:55.807000+00:00,0.733512044,Enter
2020-12-30 18:18:07.521000+00:00,0.599315166,Exit
2020-12-30 18:18:33.328000+00:00,0.697802365,Exit
2020-12-30 18:18:34.845000+00:00,0.657081008,Exit
2020-12-30 18:18:42.471000+00:00,0.725646794,Enter
2020-12-30 18:18:48.806000+00:00,0.702003717,Enter
2020-12-30 18:18:48.806000+00:00,0.62574333,Enter
2020-12-30 18:19:01.212000+00:00,0.62874192,Enter
2020-12-30 18:19:18.538000+00:00,0.611621797,Exit
2020-12-30 18:19:20.848000+00:00,0.697367251,Exit
2020-12-30 18:19:21.837000+00:00,0.699773192,Exit
2020-12-30 18:19:23.817000+00:00,0.716878951,Enter
2020-12-30 18:19:26.193000+00:00,0.699530542,Exit
2020-12-30 18:19:26.258000+00:00,0.578486085,Exit
2020-12-30 18:19:27.775000+00:00,0.618921041,Exit
2020-12-30 18:19:41.871000+00:00,0.714725614,Enter
2020-12-30 18:19:57.152000+00:00,0.649737597,Exit
2020-12-30 18:19:57.478000+00:00,0.712308288,Enter
2020-12-30 18:19:58.006000+00:00,0.712308288,Exit
2020-12-30 18:20:18.892000+00:00,0.633749664,Exit
2020-12-30 18:20:18.959000+00:00,0.709980905,Enter
2020-12-30 18:21:39.181000+00:00,0.729765117,Exit
2020-12-30 18:21:48.883000+00:00,0.712530315,Exit
2020-12-30 18:22:02.614000+00:00,0.734622836,Exit
2020-12-30 18:22:17.101000+00:00,0.700552285,Enter
2020-12-30 18:22:37.394000+00:00,0.727453589,Exit
2020-12-30 18:22:51.518000+00:00,0.760138869,Exit
2020-12-30 18:22:51.716000+00:00,0.670630693,Enter
2020-12-30 18:22:52.375000+00:00,0.670630693,Exit
2020-12-30 18:23:06.170000+00:00,0.680198073,Exit
2020-12-30 18:23:06.698000+00:00,0.641112506,Exit
2020-12-30 18:23:45.704000+00:00,0.700443268,Exit
2020-12-30 18:23:45.967000+00:00,0.653702378,Exit
2020-12-30 18:23:46.168000+00:00,0.700178862,Enter
2020-12-30 18:23:47.026000+00:00,0.700178862,Exit
2020-12-30 18:23:47.158000+00:00,0.719028771,Enter
2020-12-30 18:23:47.484000+00:00,0.719028771,Exit
2020-12-30 18:23:50.786000+00:00,0.669094682,Exit
2020-12-30 18:23:51.115000+00:00,0.641346693,Enter
2020-12-30 18:23:51.906000+00:00,0.641346693,Exit
2020-12-30 18:23:51.906000+00:00,0.678807974,Exit
2020-12-30 18:23:52.106000+00:00,0.694859505,Enter
2020-12-30 18:23:52.106000+00:00,0.455976397,Enter
2020-12-30 18:23:52.435000+00:00,0.455976397,Exit
2020-12-30 18:23:52.504000+00:00,0.694859505,Exit
2020-12-30 18:23:52.801000+00:00,0.750632584,Enter
2020-12-30 18:24:03.790000+00:00,0.686998367,Exit
2020-12-30 18:24:05.768000+00:00,0.643148839,Exit
2020-12-30 18:24:05.968000+00:00,0.753507257,Enter
2020-12-30 18:24:06.892000+00:00,0.753507257,Exit
2020-12-30 18:24:06.955000+00:00,0.732658088,Enter
2020-12-30 18:24:07.288000+00:00,0.732658088,Exit
2020-12-30 18:24:52.297000+00:00,0.737056971,Exit
2020-12-30 18:24:52.494000+00:00,0.660965741,Enter
2020-12-30 18:24:53.024000+00:00,0.660965741,Exit
2020-12-30 18:25:25.167000+00:00,0.693062544,Exit
2020-12-30 18:25:32.792000+00:00,0.708550334,Enter
2020-12-30 18:25:33.451000+00:00,0.653768361,Enter
2020-12-30 18:25:38.469000+00:00,0.546596169,Enter
2020-12-30 18:25:49.849000+00:00,0.725390851,Exit
2020-12-30 18:25:49.915000+00:00,0.656321824,Enter
2020-12-30 18:25:50.774000+00:00,0.656321824,Exit
2020-12-30 18:25:56.713000+00:00,0.748324931,Exit
2020-12-30 18:25:56.850000+00:00,0.727131486,Enter
2020-12-30 18:25:57.175000+00:00,0.727131486,Exit
2020-12-30 18:26:26.282000+00:00,0.579326272,Enter
2020-12-30 18:26:30.543000+00:00,0.709034741,Enter
2020-12-30 18:26:32.287000+00:00,0.566139698,Exit
2020-12-30 18:26:32.356000+00:00,0.666805923,Exit
2020-12-30 18:26:37.899000+00:00,0.688634694,Exit
2020-12-30 18:26:39.153000+00:00,0.658795118,Exit
2020-12-30 18:26:45.456000+00:00,0.711406291,Enter
2020-12-30 18:26:45.524000+00:00,0.711406291,Exit
2020-12-30 18:26:46.448000+00:00,0.692112446,Enter
2020-12-30 18:26:55.422000+00:00,0.677071214,Enter
2020-12-30 18:27:45.123000+00:00,0.705138922,Enter
2020-12-30 18:28:10.100000+00:00,0.661871552,Exit
2020-12-30 18:28:10.366000+00:00,0.692243457,Exit
2020-12-30 18:28:10.497000+00:00,0.656092346,Enter
2020-12-30 18:28:10.960000+00:00,0.656092346,Exit
2020-12-30 18:28:11.353000+00:00,0.617819667,Exit
2020-12-30 18:28:11.353000+00:00,0.556946576,Exit
2020-12-30 18:28:11.488000+00:00,0.644945383,Enter
2020-12-30 18:28:12.477000+00:00,0.697468579,Exit
2020-12-30 18:28:17.131000+00:00,0.659525931,Enter
2020-12-30 18:28:19.901000+00:00,0.652618587,Enter
2020-12-30 18:28:23.795000+00:00,0.74513638,Enter
2020-12-30 18:28:23.930000+00:00,0.637085736,Enter
2020-12-30 18:28:29.238000+00:00,0.637723148,Enter
2020-12-30 18:28:30.294000+00:00,0.730894506,Enter
2020-12-30 18:28:32.047000+00:00,0.723131299,Enter
2020-12-30 18:28:40.854000+00:00,0.587677479,Exit
2020-12-30 18:28:41.054000+00:00,0.613394201,Exit
2020-12-30 18:28:41.054000+00:00,0.48343271,Exit
2020-12-30 18:28:41.185000+00:00,0.652202308,Enter
2020-12-30 18:28:41.185000+00:00,0.650124669,Enter
2020-12-30 18:28:42.042000+00:00,0.652202308,Exit
2020-12-30 18:28:42.968000+00:00,0.637246609,Exit
2020-12-30 18:29:27.024000+00:00,0.720891058,Enter
2020-12-30 18:30:54.835000+00:00,0.627806842,Exit
2020-12-30 18:31:01.568000+00:00,0.633016586,Exit
2020-12-30 18:31:01.765000+00:00,0.67001915,Enter
2020-12-30 18:31:02.033000+00:00,0.67001915,Exit
2020-12-30 18:31:38.036000+00:00,0.632548153,Enter
2020-12-30 18:31:41.004000+00:00,0.657828569,Enter
2020-12-30 18:31:50.441000+00:00,0.712038755,Enter
2020-12-30 18:31:51.959000+00:00,0.608953536,Enter
2020-12-30 18:31:53.808000+00:00,0.459890068,Enter
2020-12-30 18:32:04.663000+00:00,0.720748007,Exit
2020-12-30 18:32:16.677000+00:00,0.54049927,Exit
2020-12-30 18:32:16.876000+00:00,0.5910694,Exit
2020-12-30 18:32:17.009000+00:00,0.721030056,Enter
2020-12-30 18:32:17.731000+00:00,0.721030056,Exit
2020-12-30 18:33:00.369000+00:00,0.68921864,Exit
2020-12-30 18:33:00.565000+00:00,0.69068718,Enter
2020-12-30 18:33:01.359000+00:00,0.69068718,Exit
2020-12-30 18:33:01.752000+00:00,0.687883139,Exit
2020-12-30 18:33:27.795000+00:00,0.742640853,Enter
2020-12-30 18:33:39.046000+00:00,0.560310125,Exit
2020-12-30 18:33:39.177000+00:00,0.73722744,Enter
2020-12-30 18:33:40.761000+00:00,0.690348506,Exit
2020-12-30 18:33:40.862000+00:00,0.68463856,Enter
2020-12-30 18:34:03.302000+00:00,0.689908504,Enter
2020-12-30 18:34:04.817000+00:00,0.601275384,Enter
2020-12-30 18:34:21.549000+00:00,0.638695002,Exit
2020-12-30 18:35:13.788000+00:00,0.644222379,Enter
2020-12-30 18:35:14.745000+00:00,0.716377795,Exit
2020-12-30 18:35:35.467000+00:00,0.723933101,Exit
2020-12-30 18:35:38.605000+00:00,0.720008254,Enter
2020-12-30 18:35:50.648000+00:00,0.707670391,Exit
2020-12-30 18:36:07.939000+00:00,0.727665961,Exit
2020-12-30 18:36:24.803000+00:00,0.5456025,Enter
2020-12-30 18:36:48.697000+00:00,0.66086477,Enter
2020-12-30 18:36:49.488000+00:00,0.64736551,Enter
2020-12-30 18:37:04.767000+00:00,0.725954652,Exit
2020-12-30 18:37:05.955000+00:00,0.696996927,Exit
